usgs_ls8c_level2_2,170,047,2013,04,19,usgs_ls8c_level2_2-0-20190912_170047_2013-04-19.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,05,05,usgs_ls8c_level2_2-0-20190912_170047_2013-05-05.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,05,21,usgs_ls8c_level2_2-0-20190912_170047_2013-05-21.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,06,06,usgs_ls8c_level2_2-0-20190912_170047_2013-06-06.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,06,22,usgs_ls8c_level2_2-0-20190912_170047_2013-06-22.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,07,08,usgs_ls8c_level2_2-0-20190912_170047_2013-07-08.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,07,24,usgs_ls8c_level2_2-0-20190912_170047_2013-07-24.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,08,09,usgs_ls8c_level2_2-0-20190912_170047_2013-08-09.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,08,25,usgs_ls8c_level2_2-0-20190912_170047_2013-08-25.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,09,10,usgs_ls8c_level2_2-0-20190912_170047_2013-09-10.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,09,26,usgs_ls8c_level2_2-0-20190912_170047_2013-09-26.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,10,28,usgs_ls8c_level2_2-0-20190912_170047_2013-10-28.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,11,13,usgs_ls8c_level2_2-0-20190912_170047_2013-11-13.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,11,29,usgs_ls8c_level2_2-0-20190912_170047_2013-11-29.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,12,15,usgs_ls8c_level2_2-0-20190912_170047_2013-12-15.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2013,12,31,usgs_ls8c_level2_2-0-20190912_170047_2013-12-31.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,01,16,usgs_ls8c_level2_2-0-20190912_170047_2014-01-16.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,02,01,usgs_ls8c_level2_2-0-20190912_170047_2014-02-01.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,02,17,usgs_ls8c_level2_2-0-20190912_170047_2014-02-17.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,03,05,usgs_ls8c_level2_2-0-20190912_170047_2014-03-05.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,03,21,usgs_ls8c_level2_2-0-20190912_170047_2014-03-21.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,04,06,usgs_ls8c_level2_2-0-20190912_170047_2014-04-06.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,04,22,usgs_ls8c_level2_2-0-20190912_170047_2014-04-22.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,05,08,usgs_ls8c_level2_2-0-20190912_170047_2014-05-08.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,05,24,usgs_ls8c_level2_2-0-20190912_170047_2014-05-24.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,06,09,usgs_ls8c_level2_2-0-20190912_170047_2014-06-09.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,06,25,usgs_ls8c_level2_2-0-20190912_170047_2014-06-25.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,07,11,usgs_ls8c_level2_2-0-20190912_170047_2014-07-11.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,07,27,usgs_ls8c_level2_2-0-20190912_170047_2014-07-27.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,08,12,usgs_ls8c_level2_2-0-20190912_170047_2014-08-12.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,08,28,usgs_ls8c_level2_2-0-20190912_170047_2014-08-28.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,09,13,usgs_ls8c_level2_2-0-20190912_170047_2014-09-13.odc-metadata.yaml
usgs_ls8c_level2_2,170,047,2014,09,29,usgs_ls8c_level2_2-0-20190912_170047_2014-09-29.odc-metadata.yaml
